,OID_,OBJECTID,HUC10,VALUE_0,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_45,VALUE_46,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,TotalPixels,V_0_PERCENT,V_11_PERCENT,V_21_PERCENT,V_22_PERCENT,V_23_PERCENT,V_24_PERCENT,V_31_PERCENT,V_41_PERCENT,V_42_PERCENT,V_43_PERCENT,V_45_PERCENT,V_46_PERCENT,V_52_PERCENT,V_71_PERCENT,V_81_PERCENT,V_82_PERCENT,V_90_PERCENT,V_95_PERCENT,TotalPercents
208,,209,205010107,0.0,954000.0,9825300.0,1303200.0,207900.0,28800.0,19800.0,81163800.0,13356900.0,23929200.000000004,1215000.0,596700.0,73800.0,261900.0,80705700.0,9594000.0,15480000.0,1915200.0,240631200.0,0.0,0.0039645731725561776,0.04083136351395829,0.005415756560246551,0.0008639777385476198,0.00011968522785075252,8.228359414739236e-05,0.33729541306364264,0.05550776457915682,0.09944346369049402,0.005049220549953622,0.0024797283145327788,0.00030669339636755333,0.0010883875407677807,0.33539166990814157,0.039870141527781934,0.06433080996977948,0.007959067652075043,0.9999999999999999
209,,210,205010108,0.0,1233000.0,15267600.0,1845900.0,225900.0,41400.0,15300.0,133722000.0,22689000.0,49372200.0,1220400.0,850500.0,4500.0,497700.0,85476600.00000001,6257699.999999999,17488800.0,1222200.0,337430700.0,0.0,0.003654083638507107,0.045246623973455885,0.005470456600421953,0.0006694707980038568,0.00012269185939512914,4.5342643689504246e-05,0.3962947058462671,0.06724047337720011,0.1463180439716955,0.003616742637821633,0.002520517546269501,1.3336071673383602e-05,0.0014749695270762262,0.2533160142215869,0.018545141269007234,0.05182930895143803,0.0036220770664909864,1.0
210,,211,205010109,0.0,5403599.999999999,38983500.0,4769999.999999999,727200.0,199800.0,564300.0,321550200.00000006,45398700.0,99643500.00000001,3057300.0,2878200.0000000005,981900.0,2811600.0,217574099.99999997,76787100.00000001,49590000.0,5605199.999999999,876526200.0,0.0,0.006164790054193473,0.04447499686831951,0.005441936590144138,0.0008296386348748047,0.00022794526849282998,0.0006437913664189388,0.36684607944406006,0.05179388819181902,0.11368000180713368,0.0034879733201357813,0.0032836440028832002,0.0011202175131787276,0.003207662246718923,0.24822315636429346,0.08760388451594489,0.05657560492772492,0.006394788883663716,1.0
211,,212,205010110,0.0,1387800.0,10821600.000000002,1184400.0,129600.0,20700.0,113400.0,144603899.99999997,5647500.0,36646200.0,1624500.0,2797200.0,8100.0,368100.0,71698499.99999999,2675700.0,3444300.0,414000.0,283585499.99999994,0.0,0.00489376219870198,0.03815992002411973,0.004176518192925944,0.0004570050302289787,7.299385899490632e-05,0.0003998794014503563,0.5099128834161126,0.019914628921436396,0.12922451958933023,0.0057284311080785175,0.009863691902442122,2.8562814389311168e-05,0.0012980212316920296,0.2528285120360526,0.009435249686602455,0.012145543407543759,0.0014598771798981262,1.0
212,,213,208020201,0.0,729000.0,14507100.0,1514700.0,292500.0,61200.0,156600.0,304547399.99999994,46630800.0,194386500.0,2989800.0,3893400.0,0.0,36000.0,38135700.0,2054700.0,702000.0,399600.0,611037000.0,0.0,0.0011930537757942645,0.023741770138305862,0.002478900623039194,0.0004786944162137481,0.00010015760093087652,0.00025628562591136053,0.49841073453817025,0.07631420028574375,0.31812557995669655,0.004892993386652527,0.006371790906278998,0.0,5.891623584169207e-05,0.062411441533000454,0.003362644160664575,0.0011488665989129955,0.000653970217842782,0.9999999999999999
213,,214,208020113,0.0,250200.0,10522800.0,4671900.0,688500.0,293400.0,1116000.0,150054300.00000003,11646900.0,40794300.00000001,2730599.9999999995,2760300.0,0.0,26100.0,71412300.0,2133900.0,4500.0,5400.0,299111400.0,0.0,0.0008364776467897914,0.03518020376354763,0.015619264260740312,0.0023018179848711883,0.000980905441918964,0.0037310513741702924,0.5016669374687827,0.03893833534930464,0.13638497228791682,0.009129040217123118,0.009228334326274425,0.0,8.725845955720845e-05,0.23874817208571789,0.007134131296901422,1.5044561992622148e-05,1.8053474391146576e-05,1.0000000000000002
214,,215,208020114,0.0,2756700.0,13504500.0,6060600.0,643500.0,52200.0,23400.0,149648399.99999997,11463299.999999998,52861500.00000001,1440899.9999999998,4008600.0,2700.0,50400.0,84901500.00000001,4184100.0,71100.0,4500.0,331677900.0,0.0,0.008311376790554933,0.04071570641275768,0.018272546949917375,0.001940135293910146,0.0001573816042612426,7.055037432400531e-05,0.4511859246576271,0.03456154299095598,0.15937600907386354,0.004344274972797403,0.012085821816889216,8.140427806615997e-06,0.0001519546523901653,0.2559757523790401,0.012614949624319256,0.00021436459890755458,1.3567379677693328e-05,1.0
215,,216,208020115,0.0,3383100.0,14936400.0,5639400.0,862200.0,101700.0,387900.0,211465799.99999997,10958400.0,79727400.0,1041300.0,2237400.0,4500.0,138600.0,38121300.0,1373400.0,301500.0,7200.0,370687500.0,0.0,0.009126555386949925,0.0402937784522003,0.015213353566009105,0.002325948406676783,0.0002743550834597876,0.001046433990895296,0.570469195751138,0.02956236722306525,0.21507981790591807,0.0028091047040971167,0.006035811836115327,1.2139605462822458e-05,0.0003738998482549317,0.10283945371775417,0.0037050075872534145,0.0008133535660091047,1.9423368740515932e-05,1.0
216,,217,208020203,0.0,1143000.0,21688200.0,11996100.0,2530800.0,762300.0,144000.0,109615500.0,9784800.000000002,35169299.99999999,804600.0,2550599.9999999995,0.0,140400.0,93605400.0,1599300.0,27900.0,25200.0,291587400.0,0.0,0.003919922465785559,0.07437975715000031,0.041140666572012374,0.008679387380936213,0.0026143104948979277,0.0004938484996265271,0.3759267375750804,0.03355700554962252,0.12061323637441121,0.00275937849166322,0.00874729154963486,0.0,0.0004815022871358639,0.3210200440759786,0.005484804898977116,9.568314680263962e-05,8.642348743464223e-05,0.9999999999999999
217,,218,208020307,0.0,1192499.9999999998,7991100.000000001,3244500.0,569700.0,90900.0,225000.0,102707100.0,13432500.0,40631400.0,7042499.999999999,11788200.0,900.0,130500.0,36789299.99999999,724500.0,94500.0,26100.0,226681200.0,0.0,0.005260692108564803,0.03525259262788445,0.014313052868963108,0.0025132212111105817,0.0004010037003509775,0.0009925834167103403,0.4530905077262693,0.059257229977607316,0.1792446837232201,0.031067860943033647,0.05200343036828815,3.970333666841361e-06,0.0005756983816919974,0.1622953292994743,0.003196118601807296,0.00041688503501834297,0.00011513967633839948,1.0
218,,219,208020308,0.0,7315200.0,11105100.0,1513800.0,90000.0,3600.0,1584900.0,90576000.0,49411800.0,98708400.0,43222499.99999999,30375000.0,196200.0,283500.0,27344700.0,2523600.0,1433699.9999999998,253800.0,365941800.0,0.0,0.019990063993782618,0.03034662889016778,0.0041367233806031455,0.00024594074795500267,9.837629918200106e-06,0.004331016571487597,0.2475147687419147,0.13502638944225556,0.26973797472712874,0.11811304420539001,0.0830050024348134,0.0005361508305419059,0.0007747133560582584,0.07472417745116847,0.006896178572658275,0.003917836114923192,0.0006935529092331076,1.0
219,,220,208020309,0.0,623700.0,19881000.0,4757400.0,566100.0,61200.0,9900.0,265058999.99999997,4701600.0,30582899.999999996,3519000.0,3368700.0,900.0,30600.0,42763500.0,34200.0,53100.0,18900.0,376031700.0,0.0,0.0016586367585498776,0.05287054256329985,0.01265159293751032,0.0015054581834457043,0.00016275223604818423,2.6327567596029802e-05,0.7048847211551579,0.012503201192878153,0.08133064313460805,0.009358253572770594,0.00895855322835814,2.3934152360027093e-06,8.137611802409212e-05,0.11372312493866873,9.094977896810295e-05,0.00014121149892415985,5.0261719956056895e-05,0.9999999999999999
220,,221,208020310,0.0,702900.0,9585000.0,1507500.0,115200.0,13500.0,138600.0,136513799.99999997,22473900.000000004,60106499.99999999,11183400.0,8353800.0,1800.0,206100.0,13671900.0,0.0,307800.0,33300.0,264914999.99999997,0.0,0.002653303889926958,0.03618141668082216,0.00569050450144386,0.00043485646339391884,5.0959741803974866e-05,0.0005231866825208087,0.5153117037540342,0.08483438083913711,0.2268897570918974,0.04221505011041278,0.031533888228299646,6.794632240529982e-06,0.0007779853915406829,0.05160862918294548,0.0,0.001161882113130627,0.00012570069644980467,1.0
221,,222,208020311,0.0,6323400.0,10355400.000000002,1806300.0,253800.0,68400.0,93600.0,79348499.99999999,30357000.0,71072999.99999999,16994700.0,15759000.000000002,82800.0,460800.0,54835200.0,11808900.0,1748700.0,255600.0,301625100.0,0.0,0.020964435652072722,0.03433202342908465,0.005988559970639048,0.0008414419091779829,0.00022677157836002376,0.0003103190019663483,0.26306995008041434,0.10064480708004739,0.23563357293540885,0.0563437857127938,0.052246978119526534,0.0002745129632779235,0.0015277243173727915,0.1817991937673622,0.03915091946923515,0.00579759443096745,0.0008474095822927204,0.9999999999999999
222,,223,208020313,0.0,936000.0,12557700.0,2104200.0,209700.0,45900.0,1656900.0,63940499.99999999,69206400.0,108750599.99999999,50133600.00000001,36396000.0,262800.0,566100.0,36772200.0,1567800.0,5176800.0,216000.0,390499200.0,0.0,0.0023969319271332696,0.03215806844162549,0.0053884873515746,0.0005370049413673574,0.00011754185411903532,0.0042430304594734125,0.16374041227229144,0.17722545910465373,0.2784912235415591,0.12838336160483813,0.09320377608968212,0.0006729847333874179,0.0014496828674681024,0.09416715834501069,0.004014860977948226,0.013256877350837082,0.0005531381370307545,1.0
223,,224,208020314,0.0,615600.0,8266499.999999999,1231200.0,341100.0,63000.0,699300.0,41588099.99999999,39834900.0,68729400.0,32083200.0,24645600.0,184500.0,830700.0,23369400.0,548100.0,1566900.0,249300.0,244846800.0,0.0,0.0025142252216488023,0.03376192786673136,0.005028450443297605,0.0013931160219369826,0.00025730375075353243,0.00285607163336421,0.16985355740814254,0.16269316160145855,0.28070368900063225,0.13103377295517032,0.10065722729478188,0.0007535324129210592,0.0033927337420787203,0.0954449884580889,0.002238542631555732,0.006399511858027142,0.0010181876994104068,1.0
224,,225,208020403,0.0,1610100.0,27486000.000000004,8733600.0,1665900.0,626400.0,44100.0,199102500.0,17216999.999999996,90046799.99999999,3296700.0,7594200.0,108900.0,230400.0,98440199.99999999,603900.0,1252800.0,155700.0,458215200.0,0.0,0.003513851133703116,0.05998491538473626,0.019060039911377884,0.003635627975676058,0.001367043258276897,9.624298801087349e-05,0.43451744944296916,0.03757404817648999,0.19651639666252885,0.00719465438946591,0.016573435363994908,0.00023766125610848353,0.0005028205087915024,0.21483399066639428,0.0013179396929652268,0.002734086516553794,0.00033979667195675745,1.0
225,,226,208020315,0.0,4995899.999999999,8126099.999999999,812700.0,168300.0,82800.0,1034100.0,55319400.0,25982100.0,68483700.0,16997400.000000004,9476099.999999998,257400.0,1263600.0,22252499.999999996,6750000.0,3669300.0,525600.0,226197000.0,0.0,0.022086499820952527,0.03592487964031353,0.0035928858472924043,0.0007440416981657581,0.00036605260016711095,0.004571678669478375,0.24456292523773523,0.11486491863287311,0.30276130983169536,0.07514423268213108,0.04189312855608164,0.0011379461266064538,0.005586280985158954,0.09837663629491106,0.02984124457884057,0.016221700553057734,0.002323638244539052,0.9999999999999999
226,,227,208020401,0.0,1728000.0,20251800.0,7432200.0,1674900.0,311400.0,18000.0,245772899.99999997,13984199.999999998,76740300.0,1797300.0,5626800.000000001,6300.0,129600.0,79887600.0,1524600.0,168300.0,58500.0,457112700.0,0.0,0.0037802493783261767,0.04430373516202897,0.01625901008657165,0.0036640854651380284,0.0006812324400525297,3.937759769089767e-05,0.5376636877514013,0.030592455646058395,0.1678804811154886,0.003931853129436133,0.012309437038174614,1.3782159191814185e-05,0.00028351870337446324,0.17476565407174205,0.0033352825244190327,0.00036818053840989324,0.00012797719249541743,1.0
227,,228,208020402,0.0,2403900.0,17111700.0,8554499.999999998,2090700.0,971100.0,5400.0,90000900.0,6840899.999999999,46006200.0,797400.0,2221200.0,9900.0,121500.0,57522600.0,846000.0,138600.0,34200.0,235676700.0,0.0,0.010199990071144072,0.0726066683723932,0.036297606000084005,0.008871050893024215,0.0041204752103199,2.2912744450342355e-05,0.3818828929631143,0.029026628427842035,0.1952089451354334,0.003383448597167221,0.009424775550574156,4.2006698158960986e-05,0.000515536750132703,0.2440741914665302,0.003589663297220302,0.0005880937742254537,0.00014511404818550158,1.0
228,,229,208020404,0.0,3473100.0,39006900.0,25228800.0,11988000.0,4456800.0,983700.0,190848600.0,25740000.0,85918499.99999999,11456100.0,17828100.0,71100.0,831600.0,78415200.0,843300.0,2445300.0,386100.0,499921200.0,0.0,0.006947294893675243,0.07802609691287347,0.0504655533712113,0.023979779213204,0.008915005004788755,0.0019677101111135113,0.3817573649607178,0.051488114526849434,0.17186408577991888,0.022915811531897427,0.03566182030287973,0.0001422224142524862,0.001663462161636674,0.15685512036696983,0.0016868658500579692,0.004891370880050696,0.0007723217179027415,0.9999999999999999
229,,230,208020405,0.0,3537000.0,20115900.0,3091500.0,785700.0,319500.0,477000.0,94213800.0,39219300.0,91129500.0,20725200.0,13889700.0,265500.0,1051200.0,41178600.0,2971800.0,4914900.0,593100.0,338479200.0,0.0,0.010449681989321648,0.05943023973112676,0.009133500670055944,0.0023212652357958775,0.0009439280168471209,0.0014092446448703494,0.278344430027015,0.11586915828210419,0.26923220097424005,0.06123035034353662,0.0410356086873285,0.0007843908872391568,0.0031056561230350345,0.12165769713471315,0.008779860032758291,0.014520537746484865,0.0017522494735274722,1.0
230,,231,208020501,0.0,744300.0,11431799.999999998,634500.0,55800.0,900.0,50400.0,61121700.0,36265500.0,97340400.0,21659399.999999996,16299900.0,261900.0,525600.0,32717699.999999996,2403000.0000000005,9629100.0,639000.0,291780900.0,0.0,0.0025508866413120257,0.03917939796607659,0.0021745768828597073,0.00019123938544298135,3.08450621682228e-06,0.00017273234814204767,0.2094780707030515,0.12429017800685377,0.33360785438663054,0.07423172661404498,0.05586349209286831,0.0008975913090952834,0.0018013516306242116,0.11213105450014033,0.008235631598915489,0.033001132013781576,0.0021899994139438187,1.0
231,,232,208020502,0.0,2222100.0,17827200.0,2048400.0,458100.0,70200.0,600300.0,98706600.0,48810600.0,135074700.0,36073800.0,26751600.000000004,126900.0,753300.0,62925300.0,4615200.0,18001799.999999996,1190700.0000000002,456256800.0,0.0,0.004870283577143399,0.03907273272420268,0.0044895769224699775,0.001004039830200887,0.00015386072054158974,0.00131570641796462,0.21634000852151683,0.10698054253657151,0.2960497246287617,0.07906468462497436,0.05863276996638736,0.0002781328409790276,0.0016510438858116745,0.13791641023213244,0.010115356088939386,0.03945541195221638,0.0026097145291861957,1.0
232,,233,208020503,0.0,946800.0,9935100.000000002,768600.0,140400.0,120600.0,30600.0,56430000.0,37020600.0,73181699.99999999,22031100.0,13022100.0,120600.0,313200.0,35610300.00000001,2003400.0,11946599.999999998,1329299.9999999998,264951000.0,0.0,0.0035734909473827234,0.03749787696592956,0.002900913753863922,0.0005299093039845104,0.0004551785047046435,0.00011549305343252148,0.2129827779476205,0.13972621352627468,0.27620843099290054,0.08315160161690274,0.04914908794456333,0.0004551785047046435,0.0011821053704269846,0.13440334250484054,0.0075613981453174365,0.04508984680186147,0.005017154115289241,1.0
233,,234,208020504,0.0,7018200.0,12470400.0,1251900.0000000002,207900.0,16200.0,154800.0,105642000.0,53055000.0,118995300.0,28536300.0,16502400.0,353700.0,1548000.0,39277800.0,14581799.999999998,14363100.0,2709900.0,416684700.0,0.0,0.016842951037079116,0.029927664730670458,0.0030044299682709737,0.0004989384059457906,3.8878317346425244e-05,0.0003715039213102857,0.2535298272290775,0.12732648930954268,0.28557636025512817,0.06848415600572808,0.03960404593689185,0.0008488432620636179,0.003715039213102857,0.09426264031292726,0.03499480542482121,0.034469948140644475,0.006503478529449246,1.0
234,,235,208020506,0.0,15162300.0,102780900.0,48473100.0,24278400.0,7637400.0,4347900.0,144463500.0,37052099.99999999,93299400.0,10285200.0,8948700.000000002,1564200.0,2156400.0,42455700.0,28212300.0,31754700.000000004,802800.0,603675000.0,0.0,0.025116660454714872,0.17025866567275438,0.08029668281774134,0.0402176667909057,0.012651509504286246,0.007202385389489378,0.23930674617964964,0.06137756243011553,0.15455236675363399,0.01703764442787924,0.014823704808050692,0.002591129332836377,0.0035721207603428996,0.07032873648900484,0.04673425270219903,0.05260231084606784,0.001329854640327991,0.9999999999999999
235,,236,208020601,0.0,31257000.0,128280600.0,83052900.0,51416100.0,21084300.0,3842100.0,62739000.0,31407299.999999996,74659500.0,2599200.0,2438100.0,4473900.0,1582200.0,6231600.0,52032600.0,52922700.0,2888100.0,612907200.0,0.0,0.05099793247656415,0.20929856917980405,0.13550648450532152,0.08388888236261542,0.03440047694006532,0.006268648826445504,0.10236296783591382,0.05124315720226487,0.12181207856589056,0.004240772501938303,0.003977926837863873,0.007299473721307239,0.002581467471747762,0.010167281441627705,0.08489474426144773,0.08634700326574725,0.004712132603434908,1.0
236,,237,208020604,0.0,1041300.0,60108300.0,51760799.99999999,30252600.0,11302199.999999998,1142100.0,21348000.0,13701600.0,31477500.000000004,2483100.0,1375200.0,3015900.0,353700.0,4383000.0,7245000.0,33875100.0,610200.0,275475600.0,0.0,0.0037800081023509884,0.2181982723696763,0.1878961330876491,0.10981952666588257,0.041027953110910724,0.004145920727643392,0.07749506671371258,0.04973798042367455,0.1142660184785876,0.009013865474836973,0.004992093673632075,0.010947975065668247,0.0012839612655349511,0.015910665046196468,0.026299969942891493,0.12296951163732832,0.0022150782138236564,0.9999999999999999
237,,238,208020605,0.0,7714800.0,51023700.0,25721999.999999996,10413000.000000002,4627800.0,1813500.0,59817600.0,63335699.99999999,115456500.0,9323100.0,6516000.0,5817600.0,605700.0,5697000.0,43458300.00000001,97710300.00000001,1542600.0,510595200.0,0.0,0.015109425235489875,0.09992984657905127,0.05037650177674995,0.020393846240622713,0.009063539962772859,0.003551737266625303,0.11715268768684077,0.12404288171921708,0.2261213971459191,0.018259278583112416,0.012761577077105308,0.011393761633481866,0.0011862626205651756,0.011157566698629365,0.08511302103897571,0.1913654887472503,0.0030211799875909527,1.0
238,,239,208020608,0.0,139286700.0,18746100.0,9699300.0,5752800.0,2014200.0,376200.0,12773700.0,21927600.0,32556600.0,1552500.0,382500.0,2237400.0,666900.0,465300.0,16613100.0,20528100.0,10060200.0,295639200.0,0.0,0.47113745403180635,0.06340870899393586,0.0328078955700056,0.019458853900294684,0.006813034266091912,0.0012724970166337888,0.04320705779206546,0.07417013711307567,0.11012274420983414,0.005251333382041353,0.0012938067752855508,0.00756800857261148,0.002255790165850807,0.001573877888994423,0.05619383356469643,0.06943632644114854,0.03402864031562797,1.0
239,,240,208020701,0.0,1895400.0,11712600.0,2753100.0,696600.0,276300.0,93600.0,58390200.0,27259200.0,94257900.0,16970400.0,14090400.0,171900.0,400500.0,56680200.0,1042200.0,12861900.0,667800.0,300220200.0,0.0,0.006313365989363807,0.03901336419068404,0.009170269022537458,0.0023202969020738777,0.0009203244818303365,0.00031177115996858305,0.19449124342732435,0.09079735474161965,0.31396255148720836,0.05652650954199617,0.04693355077373208,0.0005725797264807632,0.0013340208287117255,0.18879542415866754,0.003471451954265569,0.04284155429914443,0.0022243673143912367,1.0
240,,241,208020702,0.0,1646100.0,21693600.0,5457600.0,1898100.0,687600.0,854100.0,119031300.00000001,56766600.0,144832500.0,25111800.0,26811900.0,143100.0,530100.0,88871400.0,1907100.0,11395800.0,548100.0,508186800.0,0.0,0.003239163236825514,0.04268823983621771,0.010739358047080325,0.003735043885437402,0.0013530457697838668,0.0016806811983310075,0.23422745336950904,0.11170420010909374,0.2849985477781005,0.049414506634174675,0.05275993000998845,0.0002815893683188938,0.0010431203644014366,0.1748793947422483,0.0037527539086021126,0.02242443133115618,0.0010785404107308573,0.9999999999999999
241,,242,208020703,0.0,7450200.0,17006400.0,3504600.0,705600.0,139500.0,382500.0,80145000.0,50745600.0,128406600.0,22252499.999999996,24602400.0,193500.0,976500.0,40474800.0,1613700.0,21445200.0,1434600.0,401479200.0,0.0,0.018556876670074066,0.04235935510482237,0.008729219346855329,0.0017575007621814529,0.00034746507415577194,0.0009527268162335682,0.1996242893778806,0.12639658542709062,0.3198337547748426,0.055426283603235225,0.06127938882014311,0.00048196768350639333,0.002432255519090404,0.10081418912860243,0.004019386309427736,0.05341546959344345,0.003573285988414842,1.0
242,,243,205030616,0.0,477900.0,35795699.99999999,6141600.0,2166300.0,632700.0,64800.0,124647300.00000001,1452600.0,48666600.0,558900.0,450900.0,2843100.0,285300.0,99953100.00000001,115650900.0,2380500.0,423000.0,442591200.0,0.0,0.0010797774560361796,0.08087756828423157,0.013876462071545932,0.004894584438190366,0.0014295358787070325,0.0001464105025133803,0.2816307689804949,0.0032820354313416083,0.10995835434595175,0.001262790584177905,0.001018773079988938,0.0064237607977745605,0.0006446129068991883,0.22583616664768755,0.2613041108815539,0.005378552488165151,0.0009557352247401214,0.9999999999999999
243,,244,206000100,0.0,1960271999.9999998,144000.0,188100.0,153900.0,96300.0,1745100.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,0.0,0.0,0.0,108900.0,1962710099.9999998,0.0,0.9987577890387378,7.336794160278689e-05,9.583687371864037e-05,7.841198758797848e-05,4.9064810946863734e-05,0.0008891277422987736,0.0,0.0,0.0,0.0,0.0,4.5854963501741805e-07,4.5854963501741805e-07,0.0,0.0,0.0,5.5484505837107585e-05,1.0
244,,245,206000303,0.0,5141700.000000001,15804900.0,2212200.0,559800.0,102600.0,467100.0,67311900.0,2822400.0,15030000.0,224100.0,165600.0,796500.0,173700.0,42159600.00000001,52603200.0,900000.0,73800.0,206549100.0,0.0,0.024893354655140115,0.07651885193399535,0.010710286319330367,0.002710251460790679,0.0004967341905629219,0.0022614477622996177,0.32588813023150426,0.013664547557941428,0.07276720160000698,0.0010849720478084872,0.0008017464128384002,0.003856225953054262,0.0008409622699881046,0.20411417914675012,0.25467649096510225,0.004357317461078262,0.00035730003180841746,1.0
245,,246,206000305,0.0,1541700.0,46302300.0,13626000.0,4577400.0,1114200.0,578700.0,90820800.0,597600.0,19929600.0,586800.0,605700.0,679500.0,396000.0,53211600.0,31380300.000000004,3723300.0,1077300.0,270748800.0,0.0,0.005694208062972024,0.17101571641314753,0.05032709286246144,0.0169064461227529,0.0041152536964152745,0.002137405595149452,0.33544303797468356,0.0022072119987235402,0.0736091905116477,0.002167322625252633,0.0022371290288267206,0.0025097064142112543,0.0014626103605999362,0.1965349430911605,0.11590189873417722,0.01375186150409531,0.003978965003723008,0.9999999999999999
246,,247,206000308,0.0,11781000.000000002,53569800.0,14589900.0,6173100.000000001,1920600.0,1080900.0,144998100.0,6030000.0,17367300.0,1242000.0,1086300.0,1441800.0,259200.0,108311400.0,66824999.99999999,4260600.0,145800.0,441082800.0,0.0,0.026709270912400124,0.12145066640549121,0.03307746300694563,0.0139953314887817,0.004354284501685398,0.0024505603029635254,0.32873215641144926,0.013670902606041315,0.03937423993862377,0.0028157978501995545,0.002462802902312219,0.0032687740261012218,0.0005876447687372983,0.24555797686964898,0.1515021669400847,0.009659410886119341,0.0003305501824147303,0.9999999999999999
247,,248,206000309,0.0,228600.0,44475300.0,48851100.0,31522499.999999996,12436199.999999998,378900.0,25982100.0,385200.0,2741400.0000000005,160200.0,577800.0,225000.0,43200.0,4264200.0,663300.0,411300.0,3600.0,173349900.0,0.0,0.0013187201146351974,0.2565637476571951,0.2818063350483617,0.18184319690983378,0.0717404509607447,0.002185752630950465,0.14988240547009257,0.002222095311275057,0.01581425775267249,0.0009241424425396264,0.0033331429669125855,0.0012979528687354304,0.00024920695079720266,0.024598802768273878,0.003826365057032049,0.002372657844048367,2.0767245899766887e-05,0.9999999999999999
248,,249,206000310,0.0,1324800.0,32137200.000000004,8746200.0,2340000.0,417600.0,39600.0,71066700.0,460800.0,4609800.0,250200.0,370800.0,162900.0,90000.0,66109500.00000001,30364200.0,3819600.0,44100.0,222354000.0,0.0,0.005958066866348256,0.14453169270622523,0.039334574597263826,0.010523759410669473,0.0018780862948271674,0.00017809439002671417,0.31961062090180525,0.0020723710839472193,0.020731806039018863,0.0011252327369869668,0.001667611106613778,0.0007326155589735288,0.00040475997733344126,0.2973164413502793,0.13655792115275642,0.01717801343803125,0.00019833238889338623,1.0
249,,250,206000311,0.0,1334700.0000000002,61045200.0,52625700.0,30672899.999999996,10896300.0,329400.0,89412300.0,571500.0,9025200.0,366300.0,1455299.9999999998,638100.0,319500.0,18333900.0,2402100.0,4622400.0,746100.0,284796900.0,0.0,0.004686497640950447,0.2143464342484065,0.1847832613346564,0.1077009616326582,0.03825989678960691,0.0011566137131408382,0.3139510998890788,0.002006693190831782,0.031689951681356084,0.00128617973018667,0.005109957306417309,0.0022405440508657224,0.0011218520988114688,0.06437534959123502,0.008434431695007917,0.01623051374505832,0.002619761661731571,1.0
250,,251,208020704,0.0,2492100.0,14585400.000000002,1728000.0,306000.0,18000.0,192600.0,62349300.0,52872300.00000001,131069700.00000001,30352499.999999996,18939600.0,194400.0,837000.0,59403600.0,9675900.000000002,25221600.0,1152900.0,411390900.0,0.0,0.00605774216201671,0.03545387124508588,0.004200384597714728,0.0007438181058453165,4.3754006226195085e-05,0.00046816786662028743,0.15155731446660584,0.12852083018851415,0.3186013594369735,0.07378019299892145,0.04603796535120247,0.0004725432672429069,0.0020345612895180717,0.14439697134768903,0.02351996604689117,0.06130811352414455,0.002802444098787795,1.0000000000000002
251,,252,208020705,0.0,1168200.0,12874500.0,2769300.0,787500.0,120600.0,227700.0,71277300.0,39537000.0,99995399.99999999,17688600.000000004,14283900.0,160200.0,953100.0,61810200.00000001,21320099.999999996,19788300.0,1029600.0,365791500.0,0.0,0.003193622596479142,0.03519627984794617,0.007570706262994083,0.002152865771894645,0.00032969601535300845,0.0006224857603306801,0.19485772632770307,0.10808616383923629,0.27336720508814444,0.04835705586379127,0.03904929447513132,0.0004379544084539963,0.0026055826884987757,0.16897658912249194,0.05828484259475684,0.054097211116168636,0.0028147182206256843,1.0
252,,253,208020707,0.0,3478500.0,19733400.0,4261500.0,713700.0,257400.0,955800.0,80967600.0,93478499.99999999,126990899.99999999,36835200.0,27146700.0,348300.0,2112300.0,77594400.0,19877400.0,35217000.0,1745100.0,531713700.0,0.0,0.006542054492859597,0.037112829705159,0.008014651493839635,0.0013422637031921501,0.0004840951060693001,0.001797583925334254,0.15227668574272207,0.17580607759401345,0.2388332292359591,0.06927637937484026,0.05105510728800104,0.0006550517694014655,0.003972626622184081,0.14593267015689082,0.037383652142120846,0.06623301223948151,0.0032820294079313737,0.9999999999999998
253,,254,208020708,0.0,12311100.0,17270100.0,1969200.0,130500.0,13500.0,313200.0,64687500.0,158049900.00000003,95287500.00000001,34402499.99999999,17730900.0,223200.0,1540800.0,27432900.0,17090100.0,33484499.999999996,676800.0,482614200.00000006,0.0,0.02550919554376974,0.035784483755347436,0.004080277787101995,0.0002704023213573077,2.7972653933514593e-05,0.0006489655712575385,0.13403563343142408,0.3274870486612288,0.19744031568072387,0.071283646440573,0.036739283676278066,0.0004624812117007746,0.003192612235611799,0.05684229763649722,0.03541151503623391,0.06938150597309402,0.0014023623838668648,0.9999999999999998
254,,255,208020709,0.0,10154700.0,62789400.00000001,29617200.000000004,12187800.000000002,2222100.0,1920600.0,116377200.0,62628300.0,100946700.0,8255699.999999999,6975900.000000001,854100.0,1161000.0,18609300.0,11467800.0,24171300.0,537300.0,470876400.0,0.0,0.02156553184657375,0.1333458206867025,0.06289803438864212,0.025883225406922075,0.004719072775785748,0.004078777360683186,0.24715020757039427,0.13300369268878204,0.21438046162432434,0.01753262639622627,0.014814715708835696,0.0018138517878577053,0.0024656151805441937,0.039520562083807984,0.024354161729065207,0.05133257899525226,0.001141063769600685,1.0000000000000002
